,sentence,sector,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9
253,"TB prevalence per 100,000 people in-creased from 657 in 2000 to 822 in 2004 but has since fallen to 565 in 2010.",3,0.12817323791443216,0.3088077318709445,0.3444369936289074,0.0,0.0,0.0,0.1064172415888533,0.0,0.0
254,Of particular challenge is the high TB/HIV co-infection rate and the emergence of drug resistant TB.,3,0.15630612409930927,0.06649582909186674,0.2841284735139007,0.0,0.30300227152893144,0.0,0.0,0.03426820907267175,0.0
255,"Based on the above developments and challenges, Government aims at achiev-ing the following desired outcome by the year 2017:

By 2017, Namibians have access to a quality health system, both in terms of prevention, cure, and rehabilitation, characterised by an improvement in healthy adjusted life expectancy (HALE) from baseline of 57 (2011) to 59 in 2017 (according to the World Health Organisation).",3,0.0,0.1437697354875277,0.1203650058991513,0.07485380116959064,0.033368134600815426,0.03943440361329743,0.3594317183907436,0.31598490742633334,0.035954897412124126
256,"The drivers of health outcomes are multifaceted and include factors such as in-come, sanitation, education and health service provision.",3,0.0,0.0,0.0,0.11929824561403508,0.051851928551784554,0.0,0.5218253088198971,0.36509096173429406,0.055378414252615166
257,"It is important to rec-ognise the need for multi-sectoral approach that include not only the health sec-tor, but also improvements in poverty, education, sanitation, food security (through agriculture) and infrastructure.",3,0.0,0.0,0.0,0.042444821731748725,0.03975201897120581,0.0,0.12512218963831867,0.19412341448715636,0.04019401034464004
258,"Health financing

Strategies will focus on the size, allocation and use of resources.",3,0.0,0.0,0.059367920842881804,0.06477732793522267,0.06477732793522267,0.0,0.354174027159195,0.14714268367197164,0.0
259,Innovative funding mechanisms should be used to increase total amount of resources allo-cated to the health sector and make up for reduced donor support.,3,0.0,0.0674903259556893,0.13272515467726903,0.05012531328320802,0.0,0.33379698791373624,0.11270489984583344,0.13818639688785067,0.3108893514882837
260,"Such mecha-nisms could include the private sector, other Ministries (not simply health) or new revenue streams.",3,0.0,0.0,0.047960002832306795,0.05572755417956656,0.0,0.0,0.08912655971479501,0.08446455505279035,0.05515400325715281
261,"The allocation and use of resources could be improved through use of PPPs where appropriate, to outsource health services to the most effective and efficient provider.",3,0.0,0.0,0.04287683171985908,0.04805491990846682,0.1378831326399826,0.0,0.28217170929547397,0.29890182146891253,0.0
262,"Ensuring an adequate supply of skilled medical health professionals

The strategic interventions will focus on retention of staff, attracting new staff (and re-attracting health professionals who have left) and training staff in key priority areas.",3,0.0,0.02943722943722944,0.03563603690410086,0.12440191387559808,0.07831940714579942,0.0,0.15048458009763263,0.1389088431670455,0.0
263,"As highlighted in the skills chapter, the skills miss-match in Namib-ia is a big problem and this is also true in health sector.",3,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.12062962905134819,0.07827260458839407,0.0
264,Therefore training and attracting skills should relate to priority areas of demand.,3,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,"Improved governance

To improve Governance in the health sector the legal and regulatory framework (<<) will be revised.",3,0.0,0.0,0.0,0.06477732793522267,0.0,0.0,0.10722610722610723,0.10256410256410256,0.0
266,"Furthermore, coordination and partnership across all rele-vant stakeholders will be pursued, at national and regional Government level as well as public, private and NGO service providers.",3,0.0,0.05650228328893204,0.0,0.0,0.03897367178728904,0.0,0.1945332619301981,0.17709057497293082,0.0
267,Accountability will also be im-proved to ensure service delivery in the sector.,3,0.08639216293895945,0.12835407065216833,0.0,0.0,0.07116931369852782,0.0,0.4819779865193872,0.4660886023484185,0.0
268,"Access to health facilities

To improve access to health services the focus will be on distance, affordability and acceptance.",3,0.0,0.0,0.0,0.11145510835913312,0.04844297823177104,0.0,0.48414155672124987,0.543281784191698,0.0
269,"Distance relates to the need for innovative service delivery to ensure universal access, especially in rural areas.",3,0.0623686737794627,0.12400457132477145,0.0,0.0,0.04844297823177104,0.0,0.39289419827743405,0.41457508697085577,0.0
270,Appropriate construction of health infrastructure is also a key component in the delivery of health services.,3,0.0623686737794627,0.08030709233317483,0.0,0.11145510835913312,0.10264113433203907,0.0,0.3949832883301097,0.37432262401745786,0.0
271,"Affordability relates to the need to not only have affordable services (which is covered under the user fee policy and medical aid schemes) but also to ensure those in need can reach the clinics, health centres and district hospitals (transport costs).",3,0.0,0.0813551289280773,0.037868162692847124,0.08344614360024943,0.12034267719971663,0.0,0.44573406421007905,0.30855864341539063,0.0
272,This aspect is very much related to poverty levels and overlaps with the strategies in the poverty chapter of the plan.,3,0.0,0.12029518377643596,0.0,0.0,0.0,0.0,0.5991481319024222,0.11900821094322907,0.0
273,"Acceptance of services is another important component in the use of health services; it is important to foster a culture of health service use, so that people recognise the need to ac-cess.",3,0.05053425150748222,0.08218270283662234,0.0,0.08488964346349745,0.3162005571963657,0.0,0.687206880372922,0.6092430380121633,0.0
274,"A reduction in morbidity and mortality

Key diseases, particularly the most damaging communicable and non-communicable diseases, such as lifestyle diseases will be focused on.",3,0.1762032354320491,0.081203007518797,0.8158377150684734,0.3684210526315789,0.0,0.0,0.0,0.0,0.0
275,"Emphasis will be placed on targeting the root causes of disease prevalence, such as life-style factors, rather than simply treatment.",3,0.0,0.08174525460299462,0.24093553618046556,0.1598540926983087,0.10412653851874211,0.055672099218772836,0.04304773365516385,0.07805340703155472,0.05219259301759953
276,"Extreme poverty

Namibia continues to be characterised by poverty in the midst of plenty re-sources, despite the Poverty Reduction Strategy and the Poverty Reduction Ac-tion Programme in place for a decade, which tackle inequality and poverty from various angles.",4,0.0,0.0,0.0,0.03882595231154767,0.0,0.0,0.20905360662673247,0.046364743773773864,0.0
277,Substantial budgetary allocations to the Ministry of Education and the Ministry of Health and Social Services have aimed at forming a well-educated and healthy population with choices in life.,4,0.0,0.06413858438081117,0.0,0.04631578947368421,0.040261497463738596,0.04732128433595691,0.24290766176531078,0.19397921381447233,0.043841778134783606
278,"As described in the respec-tive NDP4 Chapters, outcomes have not always met the high expectations, how-ever.",4,0.0,0.11027051282005487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,"At the same time, Government has pursued macroeconomic stability, in-cluding fiscal discipline, in order to create an attractive environment for domes-tic and foreign direct investment that will create employment opportunities for school-leavers and migrants from Namibia’s rural areas.",4,0.0,0.02492401215805471,0.0,0.03311937652901012,0.07007346387503476,0.0,0.22809255949480606,0.08425742800467215,0.0
280,Substantial investment in infrastructure – from transport and water to electricity and telecommunica-tions – has supported the drive to establish an environment that would enable the private sector to flourish.,4,0.0,0.0,0.04173913043478261,0.0,0.0,0.0,0.031766760749406854,0.058614534677714776,0.14073651556623581
281,"Nonetheless, Government has been aware that these policies will not immediately create the number of decent jobs and income needed to improve the standard of living for all.",4,0.06787330316742081,0.08739495798319327,0.0,0.0,0.0,0.06274509803921569,0.11548209973226892,0.0,0.058823529411764705
282,"Government has, therefore, ex-panded the social protection system to prevent and alleviate poverty and vulner-ability.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.19801668271843278,0.08109373023126921,0.0
283,"The social protection system comprises benefits from a contributory social secu-rity scheme consisting of maternity leave, sick leave, and once-off death and dis-ability payments.",4,0.0,0.06305418719211822,0.07397689206450224,0.0,0.0,0.05057471264367816,0.23688903863882568,0.057724354770533996,0.04665314401622718
284,"While the contributions as a share of gross salary have re-mained stable, benefits have been increased since the system’s inception.",4,0.0,0.17603598730602474,0.25303305300402873,0.0,0.0,0.0,0.12877464087728688,0.0,0.0
285,"In addition, Government has introduced a progressive tax system, in which tax rates increase according to taxable income.",4,0.17622749285706435,0.0,0.0,0.0,0.0,0.0,0.15701027970192605,0.0,0.0
286,A tax threshold exempts low -income earners from having to pay income tax.,4,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.046999981335501304,0.08948073369643518,0.0
287,This threshold has been adjusted upward to account for inflationary salary increments.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,"While these measures provide low-income earners with some kind of protection, they benefit the formal labour market only – i.e. not the large number of infor-mal sector employees or the unemployed.",4,0.051449430202753714,0.11815885817062603,0.0339977262482264,0.0,0.0,0.13775030051070744,0.02878384934319954,0.055588444110144214,0.1268289211863291
289,"Besides the contributory social safety net, Namibia is one of only a few African countries that provide non-contributory social grants to some of the vulnerable in society, namely pensioners, people living with disabilities, and orphans and vulnerable children (OVC).",4,0.05053425150748222,0.14301219592417996,0.06776973357370632,0.0,0.0,0.0,0.08319633272692756,0.05659702505006286,0.0
290,"Coverage of the old age grant for people above 60 years of age has increased to 91% of eligi-ble persons, while the number of persons benefiting from the Maintenance Grant (MG) was in excess of 117,000 during the NDP3 period.",4,0.049629368216025926,0.6933485300196791,0.09606002423915683,0.0,0.0,0.2170149211791603,0.19832759259054558,0.13735116561985186,0.19946224373084587
291,"Coverage of the Foster Care Grant (FCG) and the grant for people living with disabilities, howev-er, has trailed behind targets.",4,0.05996408791318464,0.14507995173260962,0.34987601541172264,0.05084163911694088,0.05084163911694088,0.0,0.27328162078950746,0.2969007221119733,0.0
292,These interventions are aimed at those in society who are most vulnerable and severely affected by extreme poverty.,4,0.0,0.0,0.06490849578961227,0.07177033492822966,0.07177033492822966,0.0,0.05854491777102284,0.056293190164445034,0.0
293,"While 13.8% of all households were classified as severely poor in 2003/4, the proportion of severely poor households reached as high as 23% when it came to the subcate-gory of households headed by 60+-year-olds, and reached to around 14% for households where the head was between the ages of 16 and 20.",4,0.05846153846153846,0.23471425704703774,0.0,0.0,0.0,0.0,0.1406060606060606,0.0,0.0
294,"Furthermore, households with orphans (21.1 per cent) or children (17.7 per cent) were more often affected by severe poverty than those without children (3.9 per cent) or without orphans (11.7 per cent).",4,0.0,0.0761904761904762,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0
295,"In spite of these challenges, Namibia has made progress concerning equality and poverty.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,"The Gini coefficient declined from 0.60 (2003/4) to 0.58 (2009/10), de-spite increasing unemployment during the same period.",4,0.0,0.05946214217597718,0.06580790438448067,0.0,0.0,0.0,0.0,0.0,0.0
297,"Based on the 2009/10 Namibia Household Income and Expenditure Survey, poverty levels dropped as well.",4,0.0,0.09085230662835724,0.0,0.0,0.0,0.0,0.053613053613053616,0.08925615820742179,0.0
298,Some 10.3% of all households are now classified as severely poor com-pared with 13.8% in 2003/4.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11515151515151516,0.0,0.0
299,"The proportion of the total population that are clas-sified as severely poor, however, reaches 15.8%, since poorer households tend to have more children.",4,0.07179487179487179,0.047619047619047616,0.0,0.0,0.0,0.06666666666666667,0.048484848484848485,0.0,0.06274509803921569
300,"However, certain household categories and individuals remain more prone to poverty than others, such as people living in rural areas in general, and women and children in particular.",4,0.052746188442153154,0.15424772197882933,0.0,0.0,0.0,0.0,0.16579628719149528,0.0,0.0
301,"The child poverty rate declined from 43.5% in 2003/4 to 34.4% in 2009/10, but it has remained considerably above the general poverty rate.",4,0.43576252779201374,0.05974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,This indicates that children are at a higher pov-erty risk than adults.,4,0.0,0.06984126984126984,0.0,0.0,0.0,0.0,0.0,0.06837606837606838,0.0
303,"Despite the various Government interventions, a number of challenges remain in respect of increasing equality and addressing extreme poverty, as Table 25 (page 84) illustrates.",4,0.0,0.0,0.0419996149226903,0.13034913296100661,0.13034913296100661,0.10607892833182635,0.06763253734636833,0.03338430929752306,0.09852532043203685
304,The gap between the poorest and the richest income groups has only narrowed marginally.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,"Similarly, the share of total income received by the poorest 15% has only increased slightly, although the improvement in the Gini coefficient from 0.60 to 0.58 over the same period would have suggested other-wise.",4,0.0,0.0775883127808438,0.09082243971001783,0.0,0.0,0.06274509803921569,0.1147509251027968,0.10874856902049668,0.058823529411764705
306,The coverage of the various grants has increased.,4,0.0,0.0,0.10667531529183026,0.0,0.0,0.0,0.0,0.11282051282051282,0.0
307,"However, eligible persons often struggle to access these grants because of a lack of the required docu-ments.",4,0.0,0.0,0.05275152953991606,0.0,0.0,0.0,0.19089082350962253,0.27747184728308955,0.0
308,There is a need to speed up the process of civil registration.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,"The issuance of birth certificates at hospitals has resulted in a substantial increase in regis-tered births, and can largely explain the increase in the number of child welfare beneficiaries.",4,0.11692307692307692,0.17142857142857143,0.12208509162140688,0.04551427783619016,0.0,0.15154385538615384,0.06908641071002967,0.06450508373986856,0.14040092484305428
310,"However, legal obstacles remain, and this calls for a thorough re-view of the legislation regulating birth, marriage and death certificates.",4,0.06477732793522267,0.162406015037594,0.09610983981693363,0.0,0.04679049212472634,0.05964912280701754,0.03897530036937065,0.0,0.05572755417956656
311,"Access to social grants, especially to the FCG, is hampered not only by the back-log in civil registration, but also by statutory requirements.",4,0.0,0.0,0.04825788072725654,0.0,0.0,0.0,0.048484848484848485,0.18461538461538463,0.0
312,The limited number of social workers in the country that investigate and verify all applications for FCGs is the largest constraint in the grant approval process.,4,0.0,0.03602484472049689,0.15180176328234063,0.0,0.04306906486609443,0.30879023205155653,0.03522025064404541,0.0,0.2868020731129008
313,"Furthermore, some 95% of FCG applicants are actually extended family members who are not eligi-ble for the MG and, hence, have to follow the more cumbersome procedures for the FCG.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.08422575774394055,0.0,0.0
314,"The introduction of a Kinship Grant, which would subsume some of the FCG applicants, would reduce the investigative and statutory work and free so-cial workers of excessive administration so that they can focus on a wider range of child protection issues

The major drawback of the current FCG and MG schemes is that a large number of vulnerable children are excluded, namely children being taken care of by im-poverished parents.",4,0.04313600680434047,0.1537937104040218,0.08181569141347408,0.06406341887731697,0.09725184132521453,0.15718925208002854,0.21451239809998757,0.2147078727902525,0.17703151561999006
315,"This has significant implications for the children’s well-being, and results in malnutrition that can lead to stunted growth, reduced learning abilities, and in turn, the perpetuation of poverty.",4,0.0,0.0406015037593985,0.0,0.0,0.04835525077129288,0.0,0.11013611712195986,0.0,0.0
316,"The gradual expan-sion of the grant system to include all children, starting with newborns, can sig-nificantly contribute to household food security, adequate nutrition and, eventu-ally, to healthy and well-educated children.",4,0.0,0.11780883614932336,0.034157120659945646,0.0,0.040793796020106375,0.0,0.11842767608246113,0.030061892130857647,0.0
317,"Two of the social grants are income-based and include means testing, namely the MG and the War Veterans’ Grant.",4,0.0,0.0,0.05275152953991606,0.0,0.17556160509049437,0.06607415864076378,0.1425835311471193,0.0,0.0
318,"The thresholds for these two grants are set at N$200 and N$2,200 per month, respectively.",4,0.0,0.0,0.06773035891544778,0.0,0.0,0.0,0.06854163944760606,0.13256404992064472,0.0
319,"The cost-effectiveness of means testing is questionable, since its administration is usually expensive.",4,0.0,0.0,0.06622393609831641,0.07288567171039385,0.07288567171039385,0.0,0.06057985063539172,0.058582712702356834,0.0
320,"Fur-thermore, means testing distracts officials and social workers from more rele-vant and urgent matters and is challenging to enforce in large, informal econo-mies.",4,0.0,0.05929219777114122,0.0,0.0,0.042134589201000036,0.0,0.0,0.0,0.0
321,"Furthermore, since means testing places discretionary powers with offi-cials, it can increase the likelihood of corruption.",4,0.0,0.04615426966345928,0.0,0.0,0.06477732793522267,0.06607415864076378,0.1425835311471193,0.09272948754754773,0.0
322,Placing an income threshold on access to social grants can also act as a disincentive for beneficiaries or appli-cants in respect of seeking salary increments or better-remunerated jobs.,4,0.0,0.0,0.03991253293231744,0.0,0.0,0.0,0.1873481817893329,0.2885530571494087,0.0
323,"It is recommended, therefore, that means testing for the MG or the recommended Kinship Grant be reconsidered; alternatively, the threshold could be adjusted to the current level of the War Veterans’ Grant.",4,0.07111611932607484,0.18838298456125988,0.05275152953991606,0.0,0.0,0.0,0.0,0.08925615820742179,0.0
324,"A study on the effectiveness of the FCG and MG has revealed that food was the main expenditure item for 42% of beneficiaries, followed by school fees for 35% of beneficiaries (>>).",4,0.0,0.0,0.0,0.0,0.04500619887000867,0.0,0.06852168788926268,0.0,0.0
325,"Abolishing contributions to the School Development Fund, for example, and hence, making education free(r) for all, will allow poor house-holds to spend what little they have on necessities such as food, clothing, hy-giene and health.",4,0.0,0.025691738687906314,0.03258010340857685,0.03982930298719772,0.07281244320506415,0.0,0.1423368796677695,0.10533610533610534,0.0
326,"While the coverage of the various grants has increased in part, grant amounts have been adjusted irregularly (e.g. only old age and war veterans’ grants) or not at all for several years (the FCG and MG).",4,0.0,0.27142694451683763,0.13454457811582898,0.0,0.04127995760325074,0.04946236559139785,0.0,0.028949545078577336,0.16618751709423865
327,"Thus, the real value of the grants has declined, owing to inflation, and has resulted in beneficiaries not being able to maintain their standard of living.",4,0.07179487179487179,0.09523809523809523,0.04825788072725654,0.0,0.0,0.0,0.0,0.0,0.0
328,"Moreover, since better-off households usually receive inflation-adjusted income, the income gap between them and grant re-cipients could widen.",4,0.0,0.0,0.04825788072725654,0.0,0.0,0.0,0.048484848484848485,0.0,0.0
329,This can explain why households with orphans or those relying on pensions as their main sources of income have much higher incidenc-es of poverty than other households do.,4,0.0,0.0,0.0,0.1464616804655914,0.0,0.0,0.08293460925039872,0.0,0.0
330,"There is a need, therefore, to introduce an inflation -indexed or public-sector-salary-increment-indexed social grant scheme that ensures beneficiaries can maintain or even improve their standard of living.",4,0.05846153846153846,0.06857142857142857,0.036574393814341806,0.0,0.0,0.0,0.13135534949713024,0.05902090739589904,0.0
331,"Furthermore, since the consumption basket of poor households differs substantially from that of the average Namibian household, an inflation rate for the lowest income group should be calculated in order to determine the degree to which social grants should be adjusted for inflation.",4,0.18303731465198567,0.0,0.1295353013119875,0.03638830200460073,0.07698980576399923,0.16645147385665948,0.05887445887445888,0.0,0.15274370542140517
332,Table 25 (overleaf) indicates the performance during NDP3 in terms of set pov-erty and inequality indicators.,4,0.0,0.0,0.0,0.0,0.0,0.05937946418772515,0.041437760488987715,0.0,0.05566824767599233
333,"While cash transfers – whether as remittances, social grants or in other forms – have proved to be effective in addressing poverty to some extent, supplemen-tary measures are needed to enable people living in impoverished conditions and benefiting from social grants to climb up from this lowest rung of the socio-economic ladder.",4,0.04588918394467324,0.11196215190859858,0.057570805078130616,0.032197915947612274,0.0,0.0,0.09319123367486536,0.0867350425485744,0.0
334,"Supplementary measures will focus on increasing household food security and, hence, nutrition levels in order to reduce malnutrition among children in particular.",4,0.0,0.09807433674747275,0.0,0.04306828015037284,0.0880744790203815,0.0,0.03689064558629776,0.09471053248203622,0.0
335,"Poor soil fertility, highly variable rainfall patterns and flooding – to mention but a few factors – pose further threats to household food security, especially in the northern communal areas.",4,0.0,0.0328042328042328,0.0,0.0,0.12051943366877116,0.0,0.0,0.059224585314173864,0.17774943789206538
336,"Since 64.3% of extremely poor households owned land or had access to land, improved agricultural productivity would benefit two thirds of the extremely poor households.",4,0.0,0.081203007518797,0.0,0.05263157894736842,0.0,0.0,0.12440191387559808,0.07827260458839407,0.11145510835913312
337,The adoption of new farm management systems such as Conservation Agriculture has yielded very positive results in the northern communal areas as well as in neighbouring countries such as Malawi and Zambia.,4,0.0,0.1312169312169312,0.0,0.039358848535656424,0.039358848535656424,0.0,0.11821742747755415,0.0,0.0
338,"The promotion of such sys-tems will not only result in higher yields and increased food security, but can also lead to surplus production for the market.",4,0.0,0.0,0.05115089514066496,0.0,0.0521920625551361,0.0,0.0,0.042232277526395176,0.0
339,"Furthermore, the high rate of unemployment in rural areas – 65%, according to the 2008 Labour Force Survey – aggravates poverty since it reduces the opportu-nities to earn a cash income.",4,0.20688827637377316,0.16219722963418495,0.0,0.0,0.0,0.0,0.030302316069313266,0.028292878664186394,0.0
340,"On the other hand, increased agricultural produc-tivity in communal areas will have spin-offs in terms of job creation in agriculture -related services, agro-processing, transport services, etc.",4,0.0,0.0328042328042328,0.0,0.0,0.07794734357457808,0.0,0.6857237859573994,0.6109902157969928,0.0
341,"However, there is also a need for cash-for-work programmes to improve rural infrastructure so that investment in off-farm economic activities can be encouraged.",4,0.0,0.0,0.0,0.0,0.05358954095263459,0.0,0.32250862568036814,0.11015685146657038,0.0
342,"The proportion of
extremely poor households was lowest amongst those that relied on salaries and wages (6.6%) and highest for those that were dependent on pensions (28.4%) and on subsistence farming (17.6%).",4,0.06020066889632107,0.0,0.0,0.0,0.0,0.0,0.03689064558629776,0.0,0.0
343,"Hence, increased job opportunities in rural areas – where most of the extremely poor reside – will contribute to a reduction in extreme poverty.",4,0.0,0.0406015037593985,0.0,0.0,0.0,0.0,0.03607050504798993,0.0,0.0
344,The poor are denied access to basic public services (>>).,4,0.0,0.0,0.0,0.0,0.07116931369852782,0.0,0.3471932242057367,0.4041233621134841,0.0
345,"In general, access to such services in rural areas – again, where most of the poor reside – lags behind urban areas.",4,0.0,0.081203007518797,0.0,0.0,0.045751701663339306,0.0,0.2036170788574997,0.23130745068337574,0.0
346,The distance to schools and clinics is longer than distances in towns.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.05851658887332732,0.0,0.0
347,"This factor is often aggravated by inadequate road infrastructure and, in the case of health services, a lack of ambulances.",4,0.0,0.0,0.0,0.05263157894736842,0.045751701663339306,0.05964912280701754,0.24508438348269906,0.2646353454196744,0.0
348,Urban areas perform better in all health indicators compared to rural areas.,4,0.0,0.1054945054945055,0.0,0.06477732793522267,0.0,0.0,0.10722610722610723,0.10256410256410256,0.0
349,The discrepancies are even more pronounced for water and sanitation.,4,0.0,0.0,0.12173913043478261,0.0,0.0,0.0,0.0,0.0,0.48281361540282686
350,"Some 11.9% of rural households rely on flowing or stagnant water sources, while 77.4% use buckets or the bush for sani-tation, compared with 0.2% and 13.9%, respectively, in respect of urban house-holds.",4,0.0,0.0,0.043478260869565216,0.13102147691833055,0.0,0.0,0.07378129117259552,0.0,0.14568997470624825
351,"More specifically, while 43% of all households had access to piped water, this was the case for only 18% of poor households.",4,0.0,0.0,0.06719367588932806,0.0,0.0,0.0,0.18181818181818182,0.16617629209789664,0.21323714479732697
352,"Furthermore, 83.4% of ex-tremely poor households relied on the bush as their main toilet facility, com-pared with 42.5% of non -poor households.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.11508437773695371,0.03493891435586614,0.0
353,"These substandard water and sanita-tion facilities pose risks to children’s health in particular, and can have detri-mental impacts on the household’s productivity – and, in turn, on food security and children’s ability to learn.",4,0.0,0.05887445887445888,0.03689064558629776,0.08293460925039872,0.0742994450110799,0.0,0.08951007157318622,0.13856873739622783,0.12692687190317084
354,"Finally, not much is known about the causes of extreme poverty in Namibia.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060321506353377866,0.0
355,"This hampers efforts to identify appropriate measures to address not just the symp-toms, but also the roots of poverty.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04524112976503339,0.0
356,"It is necessary, therefore, to increase re-search on the issue and to strengthen research capacity, including gender analy - sis research, since women are affected by poverty to a greater extent than men.",4,0.0,0.0312621706362201,0.0,0.0,0.0,0.05057471264367816,0.0,0.060123784261715295,0.08967998019923559
357,"Based on the above developments and challenges, Government aims to achieve the following desired outcome by 2017:By 2017, the proportion of severely poor individuals has dropped from 15.8% in 2009/10 to below 10%.",4,0.07179487179487179,0.13286783922449574,0.1536645444944168,0.0,0.05318046452004958,0.0,0.08465021942349533,0.0,0.0
358,"Poverty is a complex, multifaceted challenge that needs to be addressed from various angles, as explained earlier herein.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09222016780609225,0.0
359,A number of interventions that are needed to reduce extreme poverty and vulnerability are addressed in other Chapters of the NDP4.,4,0.0,0.0,0.06490849578961227,0.07177033492822966,0.07177033492822966,0.07878787878787878,0.05854491777102284,0.056293190164445034,0.0748663101604278
360,"These include Chapter 6 on education and skills (access to quality education, the school feeding programme to reduce malnutrition in children), Chapter 7 on health (increase access to quality health services, address malnutrition), Chapter 9 on infrastructure development (provide affordable in-frastructure in order to attract non-farm income generating activities to rural areas, create jobs and income and improve access to quality public services), and Chapter 13 on agriculture (increase household food security).",4,0.0,0.04006568144499179,0.02570066289524734,0.09286159181179343,0.14309382717555877,0.0,0.550507155935145,0.5159474769637996,0.0
361,"However, cash transfers have proved a successful tool in Namibia and elsewhere in addressing poverty and, hence, receive special attention in this Chapter.",4,0.0,0.0,0.04805491990846682,0.05084163911694088,0.05084163911694088,0.0,0.11789421574660626,0.07450415333098605,0.0
362,"Strengthen and expand the social protection system

A regular, secure cash income allows people to invest in business and farming activities; buy additional food if they need it; buy decent clothes; pay for transport to health, education and other service facilities; and participate in so-cial events.",4,0.045451502806536224,0.0673463670569613,0.0,0.036954087346024636,0.13581790428663823,0.0,0.48247575605956267,0.39706767740159105,0.0
363,"Government will, therefore, expand the social protection system to households that are currently excluded but are severely affected by poverty.",4,0.0,0.0,0.0,0.0,0.0,0.0,0.29184235497584504,0.09847095813796976,0.0
364,"These include households with children who, although not orphaned, live in ex-treme poverty or households of certain language groups prone to extreme pov-erty.",4,0.05698005698005698,0.0984126984126984,0.037642385048594594,0.0,0.0,0.0,0.06734006734006734,0.0,0.0
365,"Furthermore, Government will increase the effectiveness of the social pro-tection system by reviewing and simplifying bureaucratic procedures, including means testing and introducing the Kinship Grant in order to streamline the social protection system.",4,0.05046950403785956,0.056237447356472084,0.03318241374285042,0.038040339610544364,0.0804851613422931,0.04552113694375201,0.33310624131883854,0.055588444110144214,0.0
366,"In addition, Government will expedite civil registration in or-der to reduce access barriers to social grants.",4,0.0,0.0,0.0448215610469875,0.0,0.0,0.0,0.08321451463534665,0.08446455505279035,0.0
367,"Moreover, Government will not only maintain but also improve grant recipients’ current standard of living through adequate, regular increases of grant amounts, e.g. through a salary-increment-index system.",4,0.05274725274725275,0.05714285714285714,0.06313437027475667,0.0,0.0,0.047619047619047616,0.10371650476310088,0.0,0.043697478991596636
368,"Increase household food security

Malnutrition severely affects children’s capacity to learn.",4,0.0,0.05274725274725275,0.0,0.0,0.060667696645286415,0.0,0.053613053613053616,0.05128205128205128,0.0
369,"This in turn affects their educational prowess and, consequently, their future choices in life and their vulnerability to external shocks.",4,0.0,0.12210918303154246,0.0,0.0,0.0,0.11841719725798851,0.0,0.0,0.11101612242936423
370,It also affects the productivity of the popu-lation of working age.,4,0.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,One means of increasing household food security is by way of cash transfers.,4,0.0,0.0,0.0,0.062332025285301844,0.1295490755457044,0.07250995331356545,0.11537633776021036,0.11093878630789457,0.0
372,"However, since subsistence farmers are more affected by extreme poverty than the population in general are, Government will supple-ment cash transfers with interventions such as the promotion of Conservation Agriculture in order to increase subsistence farmers’ productivity and reduce their vulnerability to climatic conditions.",4,0.0,0.04422009370344311,0.0322322626150879,0.104592500007883,0.07194999074413364,0.0,0.11937223481963087,0.0877765956102272,0.0
373,"Increase research into the root causes of extreme poverty

Government will increase research into the causes of extreme poverty in order to address the causes rather than the symptoms.",4,0.0,0.0,0.0,0.041509618583026014,0.041509618583026014,0.0,0.06505694873361527,0.06455298073607788,0.0
374,"Table 25 (page 68) depicts the challenges, implications thereof, and proposed response to reduce extreme poverty.",4,0.0,0.0,0.0,0.0,0.0548026175407986,0.0617446676297547,0.04158149417872997,0.0,0.058112628357416186
375,"Public infrastructure

Modern, reliable infrastructure is critical for high and sustained economic growth.",5,0.0,0.08065822676863349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,"Without such infrastructure, almost everything in the economic value chain tends to be slower, less reliable, and more expensive than necessary.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08446455505279035,0.0
377,The latter aspect is equally true for both physical infrastructure and knowledge infra-structure delivered via ICT.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
